Index,Image A,Image B,Output
19146,17052,86393,A
19147,190950,48106,A
19148,78605,108340,B
19149,148121,39935,B
19150,77566,713,A
19151,189134,164513,A
19152,19587,202643,A
19153,130650,53077,A
19154,148363,39312,B
19155,182505,194451,A
19156,28594,52270,A
19157,186548,206105,B
19158,98147,4393,A
19159,103756,70254,A
19160,199530,171449,B
19161,75817,209807,A
19162,82440,156890,A
19163,85707,136684,A
19164,202205,197565,A
19165,64979,93577,A
19166,109059,166224,A
19167,195724,79418,B
19168,145917,175339,A
19169,90427,175473,A
19170,155998,15804,A
19171,61368,119610,A
19172,167865,60206,A
19173,87399,207368,A
19174,6989,170778,A
19175,45782,145647,A
19176,180777,57727,A
19177,82213,151064,B
19178,186620,27693,A
19179,187745,160843,A
19180,122198,133112,A
19181,74943,32506,A
19182,29326,183174,A
19183,70889,14680,A
19184,68490,145200,A
19185,172171,181972,A
19186,47056,148990,A
19187,110050,209367,A
19188,170013,88497,A
19189,136001,82807,A
19190,143827,159070,A
19191,164030,111806,A
19192,205828,71193,A
19193,205237,90844,B
19194,29797,5380,A
19195,155712,12885,A
19196,90004,144172,A
19197,89523,203305,A
19198,30871,19651,A
19199,173035,169823,A
19200,164810,16820,A
19201,87097,76012,A
19202,154688,40973,A
19203,182820,132469,A
19204,99657,21726,A
19205,87503,130545,A
19206,149040,20703,A
19207,139623,34844,A
19208,111291,52471,A
19209,189738,207475,B
19210,54259,76875,A
19211,125720,181609,A
19212,56661,38396,A
19213,108997,205911,A
19214,8430,149644,B
19215,177442,82563,A
19216,86530,94720,A
19217,199547,200233,A
19218,84458,41925,A
19219,107938,166613,B
19220,50021,98371,A
19221,52630,50810,A
19222,91268,18795,A
19223,102268,179523,A
19224,155150,175452,A
19225,45358,22174,A
19226,39107,76297,A
19227,16648,177154,A
19228,121214,137134,B
19229,132105,100066,A
19230,168844,13093,A
19231,119228,60744,B
19232,79066,182215,A
19233,110174,24252,A
19234,138975,77705,A
19235,142935,72718,A
19236,100579,132731,B
19237,193533,146159,A
19238,56598,175497,A
19239,170295,35597,A
19240,188397,75185,A
19241,33981,36863,A
19242,74608,22122,A
19243,63096,22298,A
19244,89018,46903,A
19245,9411,108165,A
19246,146230,82506,A
19247,191348,67514,A
19248,96968,23577,A
19249,162606,169734,A
19250,5527,53112,A
19251,181722,200085,A
19252,176111,207370,A
19253,188667,47646,B
19254,44719,100271,A
19255,107083,188583,A
19256,126958,86816,A
19257,71206,107102,A
19258,34377,84495,A
19259,124424,125135,A
19260,191972,177760,A
19261,55430,20862,A
19262,182318,60319,A
19263,36367,5637,B
19264,143259,112070,A
19265,192047,158022,A
19266,105179,44553,A
19267,82216,181479,B
19268,63030,77066,B
19269,110079,44428,A
19270,66309,96100,A
19271,84707,144,A
19272,49586,7941,A
19273,132138,4990,A
19274,168209,94903,A
19275,79894,32940,A
19276,2792,28909,A
19277,116687,125494,A
19278,182754,109209,B
19279,143814,134729,B
19280,138743,165617,A
19281,88497,160030,A
19282,72063,56941,A
19283,78209,5557,A
19284,101818,124517,A
19285,22176,100870,A
19286,6981,9592,A
19287,131344,155755,A
19288,25800,203359,A
19289,138845,26561,A
19290,36404,142938,A
19291,180221,59715,A
19292,8582,29890,A
19293,182528,30731,A
19294,163256,25125,A
19295,28081,51853,A
19296,82458,65278,A
19297,110164,152707,A
19298,28538,207598,A
19299,33629,175227,A
19300,45429,166900,A
19301,123703,110590,A
19302,61327,130915,A
19303,143297,177920,A
19304,173774,104268,A
19305,197853,21958,A
19306,171941,208761,A
19307,111585,86763,A
19308,195992,125335,A
19309,137738,108476,B
19310,209711,142952,A
19311,171690,127589,A
19312,119559,42282,A
19313,3600,178653,A
19314,189766,38233,A
19315,166150,153576,A
19316,149387,206057,A
19317,116703,79077,A
19318,61798,33915,A
19319,30978,133952,A
19320,13677,34651,A
19321,116674,32071,B
19322,38668,188436,A
19323,113740,11036,A
19324,83802,174194,A
19325,147309,98068,A
19326,20920,172591,A
19327,119782,157789,A
19328,115896,67466,A
19329,49112,146248,A
19330,127572,202616,A
19331,136590,138428,A
19332,90154,37499,A
19333,19402,52952,A
19334,196662,101437,A
19335,125729,159707,A
19336,208196,115399,A
19337,32206,73957,A
19338,141815,196180,B
19339,155482,131111,A
19340,145722,27224,A
19341,69871,70548,A
19342,83013,171446,A
19343,42175,192665,A
19344,111552,39905,A
19345,35348,156159,A
19346,173365,72117,A
19347,11296,64998,A
19348,9808,41387,A
19349,109482,110819,A
19350,173839,188917,A
19351,39552,65120,A
19352,73780,172704,A
19353,209163,151016,A
19354,35837,34941,A
19355,133654,138097,A
19356,91641,93710,A
19357,99251,206157,B
19358,66562,208662,B
19359,14798,175301,A
19360,61585,206937,A
19361,101361,128545,A
19362,187794,40478,A
19363,155420,56378,A
19364,11502,124014,A
19365,89651,180978,B
19366,75561,195932,B
19367,77943,169964,A
19368,33666,146594,A
19369,77904,155763,A
19370,72623,48367,A
19371,88252,35913,A
19372,178169,125753,A
19373,113141,209870,A
19374,109123,69066,A
19375,143597,3543,A
19376,66100,71798,A
19377,123990,160232,A
19378,178412,198657,A
19379,14784,57745,A
19380,12816,73848,A
19381,196521,41366,A
19382,171981,143505,A
19383,88841,19028,B
19384,50646,38452,A
19385,49680,146648,A
19386,147019,24899,A
19387,171390,147209,A
19388,178704,174006,A
19389,143270,177176,A
19390,188992,95693,A
19391,34995,41430,A
19392,79426,189069,A
19393,115523,133506,A
19394,123561,186338,A
19395,164195,158100,A
19396,24511,79846,A
19397,46030,156427,A
19398,195435,25335,A
19399,78810,70430,A
19400,206737,29091,A
19401,132297,166227,A
19402,169706,204392,A
19403,141086,61586,A
19404,3608,159074,A
19405,46042,170195,A
19406,2302,131938,A
19407,43501,139549,A
19408,187434,32548,B
19409,151324,135405,A
19410,108789,188778,A
19411,183150,4820,A
19412,144883,34152,A
19413,150074,188966,A
19414,70147,135435,B
19415,79235,46213,A
19416,191932,73363,A
19417,41565,20918,A
19418,160799,55725,A
19419,159742,207353,B
19420,78390,78020,A
19421,72628,196537,B
19422,206927,194302,A
19423,37954,79860,A
19424,30922,13263,A
19425,122245,36935,B
19426,95617,14408,A
19427,112298,91887,A
19428,90606,71842,A
19429,30794,195709,A
19430,200545,50357,A
19431,43762,111317,A
19432,80244,7421,A
19433,32716,19480,A
19434,181231,122280,A
19435,95309,138932,A
19436,88692,33308,A
19437,195641,61073,B
19438,29960,80109,A
19439,184181,36208,A
19440,6690,23571,A
19441,136384,84768,A
19442,51618,6430,A
19443,106242,157920,A
19444,75746,26232,A
19445,128445,185119,A
19446,180360,44196,A
19447,90410,74081,A
19448,183255,137574,B
19449,93851,61644,A
19450,197427,204024,A
19451,89037,109087,A
19452,80545,39716,A
19453,185551,64464,A
19454,3263,49786,A
19455,22458,200074,A
19456,191989,125561,A
19457,200449,49858,A
19458,104865,27984,A
19459,15761,194658,B
19460,175403,100033,A
19461,192406,138455,A
19462,94484,80076,A
19463,58628,99471,A
19464,18805,14710,B
19465,99974,2065,A
19466,185018,128202,A
19467,6346,14432,A
19468,29412,133347,A
19469,156110,185371,A
19470,2884,72680,A
19471,13129,87327,A
19472,23624,73507,B
19473,112782,102219,A
19474,153025,128418,A
19475,199237,114310,A
19476,111646,44044,A
19477,104092,20338,A
19478,144301,43356,A
19479,50250,18285,A
19480,44964,133343,A
19481,83496,30381,A
19482,84744,43215,A
19483,97244,158798,A
19484,14220,40282,A
19485,179757,100899,A
19486,124176,191546,B
19487,77846,130488,A
19488,209691,157901,A
19489,185776,184781,A
19490,51588,87864,A
19491,48882,55439,A
19492,46322,160326,A
19493,18731,132072,A
19494,126979,183057,A
19495,192611,68393,A
19496,178278,77522,A
19497,69460,32668,A
19498,163543,15823,A
19499,80884,97524,A
19500,205041,30546,A
19501,203743,140306,A
19502,125312,130253,A
19503,88387,31132,A
19504,54777,57940,B
19505,129922,102309,A
19506,129024,41993,A
19507,135093,30708,A
19508,3949,119566,A
19509,25946,84047,A
19510,110445,193578,B
19511,120578,61126,A
19512,181504,61154,A
19513,190024,164726,B
19514,1002,109660,A
19515,199367,73048,A
19516,190680,115260,B
19517,175081,129697,A
19518,54270,169503,A
19519,117682,127554,A
19520,63117,13790,A
19521,23895,7370,A
19522,10647,108066,A
19523,197549,75819,B
19524,67420,82975,A
19525,46666,66615,A
19526,11057,50631,A
19527,84734,92903,A
19528,62352,78112,A
19529,144266,13468,A
19530,80495,149628,A
19531,72000,207676,A
19532,55053,194232,B
19533,34028,59520,A
19534,170654,143346,A
19535,196165,174450,B
19536,1637,28734,A
19537,31443,198647,A
19538,45177,136762,A
19539,91334,35656,B
19540,19449,114195,A
19541,171361,72386,A
19542,193089,39542,A
19543,16934,69911,B
19544,36786,179723,A
19545,90719,67800,A
19546,115781,1232,A
19547,3767,21135,A
19548,60919,35336,A
19549,10654,29346,A
19550,127100,117880,A
19551,50831,34764,A
19552,152684,107371,A
19553,102943,162374,A
19554,201224,43044,B
19555,126435,150425,B
19556,197560,163249,A
19557,147968,98669,A
19558,31871,27909,A
19559,113938,39849,A
19560,57194,13092,A
19561,91243,32964,A
19562,137126,6846,A
19563,3204,36312,A
19564,5371,69738,A
19565,145525,97212,A
19566,163717,36567,A
19567,151451,80950,A
19568,167583,160847,A
19569,32736,26789,A
19570,130013,139354,A
19571,176445,3391,A
19572,51916,139699,A
19573,142991,58804,A
19574,93633,131976,A
19575,171714,71188,A
19576,57022,134632,B
19577,153296,21378,A
19578,175991,91345,A
19579,107031,20423,A
19580,201901,77764,A
19581,201714,80300,A
19582,199877,71439,A
19583,101535,838,A
19584,111654,74504,A
19585,92529,201717,A
19586,135441,161080,A
19587,66691,123715,A
19588,114194,99317,A
19589,155807,34905,A
19590,86289,3069,A
19591,1373,144346,A
19592,182637,27540,A
19593,38478,164102,A
19594,10304,156559,A
19595,164912,148603,B
19596,42513,50072,B
19597,14438,29843,A
19598,167886,29635,A
19599,201328,52140,B
19600,179885,162773,A
19601,200806,85811,A
19602,206694,194667,A
19603,105153,126686,A
19604,175271,26208,A
19605,38458,43918,A
19606,128473,181499,A
19607,45919,86962,A
19608,113439,14774,A
19609,20654,116384,A
19610,14171,104526,A
19611,15655,207988,A
19612,127667,198705,A
19613,70837,84024,A
19614,34822,14224,A
19615,133992,59195,A
19616,194544,178040,A
19617,86072,206132,B
19618,140421,208216,A
19619,41740,177412,A
19620,156147,3081,A
19621,134648,11341,A
19622,42803,121948,A
19623,174781,197096,A
19624,177864,112780,A
19625,81162,23525,A
19626,33234,122591,A
19627,177078,13308,A
19628,192763,101885,A
19629,124440,124544,B
19630,187782,61457,A
19631,63005,135921,A
19632,177877,176320,A
19633,195168,170645,B
19634,41506,46502,A
19635,107580,144141,A
19636,169902,76538,A
19637,117555,121297,A
19638,136070,81899,A
19639,120285,15042,B
19640,118054,152776,A
19641,19045,38669,A
19642,9171,10061,A
19643,23786,60945,B
19644,85834,165456,B
19645,108950,84022,A
19646,106387,134549,A
19647,20036,207059,A
19648,30042,176800,A
19649,166082,74230,A
19650,21356,119222,A
19651,16401,3237,A
19652,164020,138071,A
19653,186924,22424,A
19654,75350,63756,A
19655,166526,190634,B
19656,199575,202616,A
19657,82103,104822,B
19658,48028,18389,A
19659,1205,151058,B
19660,177143,75937,A
19661,179359,165720,A
19662,47846,65818,A
19663,19891,198333,B
19664,97481,100016,A
19665,88160,194700,A
19666,27801,66235,A
19667,157875,114111,A
19668,97951,58240,A
19669,133693,86019,A
19670,188113,59643,A
19671,181576,123305,A
19672,46357,134269,B
19673,4121,85618,A
19674,202798,133275,A
19675,181597,114894,A
19676,24548,104390,A
19677,136738,18477,A
19678,62362,27823,A
19679,125782,112429,B
19680,92480,11639,A
19681,204450,94575,A
19682,32936,168949,B
19683,54396,26821,A
19684,108868,200236,A
19685,94899,145370,A
19686,197029,30100,A
19687,133089,171268,B
19688,175728,109936,A
19689,124131,190168,A
19690,163607,196144,A
19691,205665,16614,A
19692,191188,142049,A
19693,40419,5345,A
19694,109392,9513,A
19695,69943,208590,B
19696,97969,63266,A
19697,52912,51182,A
19698,150522,121896,A
19699,204976,83666,A
19700,197156,40126,A
19701,35070,143885,A
19702,168113,40808,A
19703,127181,166148,A
19704,101875,83725,A
19705,17824,21188,A
19706,161227,188163,A
19707,179370,200524,A
19708,129786,19263,A
19709,114146,6402,A
19710,59827,88183,A
19711,163647,81200,A
19712,62153,98180,A
19713,42294,124105,A
19714,120391,200141,A
19715,208681,136546,A
19716,6677,3890,A
19717,130884,60328,B
19718,13309,170225,A
19719,89354,97120,A
19720,169640,122069,A
19721,31405,95402,A
19722,74310,195084,A
19723,181119,128839,B
19724,205911,188754,A
19725,94802,96828,B
19726,116889,51949,A
19727,165467,122112,B
19728,94368,21299,A
19729,171863,4730,A
19730,123447,17533,B
19731,179167,64020,A
19732,203320,83388,A
19733,85962,37118,A
19734,174397,163468,A
19735,2955,26834,A
19736,86034,73097,A
19737,67796,110028,A
19738,42125,43841,A
19739,205707,1957,A
19740,163614,164308,A
19741,35184,90979,A
19742,141168,137682,A
19743,157354,47999,A
19744,193524,44284,A
19745,97850,181999,A
19746,64766,206853,A
19747,71552,33625,A
19748,136284,157739,A
19749,187263,134059,A
19750,204160,9337,A
19751,108063,57920,B
19752,67494,1120,A
19753,48684,97597,A
19754,162666,121805,A
19755,207886,144674,A
19756,183276,39410,A
19757,107835,97722,B
19758,76619,21070,A
19759,6736,112459,A
19760,107162,196069,B
19761,94387,164270,A
19762,151517,1785,A
19763,131518,114041,A
19764,194320,119713,A
19765,112170,113462,A
19766,199936,181599,A
19767,29744,28849,A
19768,174546,109713,A
19769,151129,73393,A
19770,163240,70440,A
19771,4548,146518,A
19772,123195,178056,A
19773,49968,139527,A
19774,130312,24723,A
19775,156303,145527,A
19776,98147,33400,A
19777,170671,34045,A
19778,62841,65858,B
19779,122769,74867,A
19780,199207,144671,A
19781,14491,76995,A
19782,11157,149527,A
19783,69511,7489,A
19784,55898,80453,A
19785,16297,179232,A
19786,37500,48524,A
19787,200459,54533,A
19788,91090,5928,A
19789,112404,33904,A
19790,158789,1478,A
19791,166265,121437,A
19792,166648,71932,A
19793,10859,21025,A
19794,80198,41828,A
19795,127533,32922,A
19796,72319,144650,B
19797,143079,34212,A
19798,207523,180685,A
19799,122487,7917,A
19800,201505,87261,A
19801,137219,83749,A
19802,154554,102710,A
19803,121918,92564,A
19804,128335,76348,A
19805,41049,92282,A
19806,192417,174259,A
19807,81179,201673,A
19808,93537,17327,A
19809,55796,44333,A
19810,32981,2600,A
19811,113798,209457,A
19812,125855,99143,A
19813,99631,130983,A
19814,131923,759,A
19815,182355,179717,A
19816,1292,150606,A
19817,4966,77653,B
19818,56885,191380,A
19819,159701,1182,A
19820,197631,37265,B
19821,69697,53134,A
19822,200992,141619,A
19823,70430,28421,A
19824,183431,116183,B
19825,185341,126649,A
19826,200838,207744,B
19827,87064,164798,A
19828,70964,13221,B
19829,37300,148307,A
19830,172435,48091,A
19831,113553,149267,A
19832,31042,8131,A
19833,106785,117452,A
19834,178613,193818,A
19835,195336,46011,A
19836,163288,116535,A
19837,126600,147980,B
19838,72962,71187,A
19839,111200,11177,A
19840,187305,59458,A
19841,88326,21631,A
19842,191719,12681,A
19843,136028,1222,B
19844,14773,123092,A
19845,7852,7840,A
19846,77122,12229,A
19847,156506,171664,A
19848,8907,202225,A
19849,96008,73262,A
19850,30546,120521,A
19851,175362,160112,A
19852,93738,56153,A
19853,115136,201596,A
19854,170069,55555,A
19855,91931,57599,A
19856,46024,173690,A
19857,152975,103647,A
19858,188133,126778,B
19859,190216,112993,A
19860,27346,58830,A
19861,47971,162036,A
19862,147409,51470,A
19863,97156,115445,A
19864,152366,148816,A
19865,131717,79982,A
19866,106732,45016,A
19867,11570,199454,A
19868,154040,121489,A
19869,18741,67026,A
19870,20789,32620,A
19871,86177,118541,B
19872,104180,162138,A
19873,44082,3032,A
19874,43976,94447,A
19875,119537,5768,A
19876,172717,101035,B
19877,37797,29644,A
19878,121843,24893,A
19879,128113,183247,A
19880,12730,181886,A
19881,18046,144829,A
19882,97343,34634,A
19883,117350,115222,A
19884,207834,149303,A
19885,93880,42730,A
19886,173687,55870,A
19887,83539,110186,A
19888,44911,92313,A
19889,185345,149862,B
19890,92729,167958,A
19891,129194,180534,A
19892,23374,21930,A
19893,69381,119423,A
19894,201581,99498,A
19895,47435,39302,A
19896,117609,43188,B
19897,32999,196592,A
19898,56842,28826,B
19899,72249,41598,A
19900,147028,194448,A
19901,115480,104635,A
19902,91832,208493,A
19903,125,52964,A
19904,86476,199434,B
19905,122437,20441,A
19906,153552,99304,A
19907,65558,197162,A
19908,61360,79956,A
19909,149641,41172,A
19910,156355,128505,A
19911,25871,195851,A
19912,89150,9537,A
19913,92732,65845,A
19914,203998,99447,B
19915,167684,157082,A
19916,183603,172051,A
19917,81881,69811,A
19918,91812,115353,A
19919,8187,163016,A
19920,21173,131677,A
19921,109385,193253,A
19922,18815,144301,A
19923,89352,14815,A
19924,138471,198782,A
19925,128343,144911,A
19926,190143,143686,A
19927,208197,58892,A
19928,61218,41547,A
19929,84480,118088,A
19930,86933,198747,A
19931,153408,77196,B
19932,109581,155265,B
19933,189130,17836,A
19934,190211,120264,A
19935,160178,116188,B
19936,53245,132454,A
19937,20769,1280,A
19938,96007,43131,A
19939,158698,30970,A
19940,115585,61840,A
19941,164659,58414,A
19942,133502,41820,A
19943,130244,105495,A
19944,41071,113319,B
19945,163897,161725,A
19946,35628,203526,A
19947,4348,31437,A
19948,33820,75503,A
19949,197188,161040,A
19950,99960,84759,A
19951,125461,153592,A
19952,133678,136293,A
19953,64366,209539,A
19954,19695,199737,A
19955,166280,123826,A
19956,26750,168003,A
19957,52998,9781,A
19958,190929,22274,A
19959,206217,120081,A
19960,200321,85171,A
19961,126030,33353,B
19962,110976,46879,A
19963,136911,23883,A
19964,57521,207938,B
19965,209246,121748,A
19966,149291,33078,A
19967,200841,179122,A
19968,147973,207769,A
19969,153346,192675,A
19970,58954,81674,A
19971,591,35316,A
19972,135139,52344,A
19973,143574,100409,A
19974,110479,45153,A
19975,187492,2596,A
19976,26583,201907,A
19977,204842,194224,A
19978,129882,24773,A
19979,98505,43173,A
19980,117003,191201,A
19981,60196,185890,A
19982,171774,190134,B
19983,168786,45921,A
19984,173580,163876,A
19985,82881,199697,A
19986,25799,151559,A
19987,66278,54067,A
19988,105522,178612,A
19989,129467,17050,A
19990,191092,17543,A
19991,8367,145655,A
19992,71275,63417,A
19993,36786,52589,A
19994,24969,147398,A
19995,151362,112209,A
19996,54202,155295,A
19997,144363,114990,A
19998,151825,59989,A
19999,66732,98615,A
20000,7440,187428,A
20001,87140,171935,A
20002,129815,129828,A
20003,200417,41055,A
20004,130423,101455,A
20005,78884,119785,B
20006,60348,181498,A
20007,51943,3992,B
20008,68547,12276,A
20009,49755,205267,A
20010,19170,25631,A
20011,43331,107575,A
20012,167694,201636,A
20013,144159,44235,B
20014,156448,154689,A
20015,139633,20658,A
20016,29241,176006,A
20017,124137,196174,A
20018,31946,87502,A
20019,105630,49551,A
20020,131883,186120,A
20021,194032,37126,A
20022,170360,50102,A
20023,208326,143926,A
20024,119210,123529,A
20025,193416,92329,A
20026,39743,30339,B
20027,124073,107070,A
