Index,Image A,Image B,Output
39041,499836,162251,B
39042,115323,444041,B
39043,225687,347105,A
39044,476342,247074,B
39045,419768,498467,B
39046,270528,508884,B
39047,73200,533819,B
39048,553727,23691,A
39049,457579,445336,A
39050,296809,255018,A
39051,437318,340794,A
39052,321040,308395,B
39053,297166,552637,A
39054,306543,445953,A
39055,357510,244175,B
39056,552855,361117,B
39057,175112,556926,A
39058,538123,131086,B
39059,57966,165867,A
39060,416918,95078,B
39061,52556,379978,A
39062,218643,462929,A
39063,189377,75725,A
39064,467762,297304,A
39065,86520,26750,A
39066,56790,24212,A
39067,554065,374428,B
39068,291687,539704,A
39069,498402,267187,A
39070,205331,359637,A
39071,264016,149593,A
39072,53418,232071,B
39073,296118,286894,B
39074,497583,562370,A
39075,209285,125411,A
39076,473469,290299,B
39077,41271,160584,B
39078,482304,325663,B
39079,256775,118873,A
39080,255272,478821,B
39081,175620,528130,A
39082,43001,101480,A
39083,444806,448058,B
39084,430215,290642,B
39085,236853,436518,A
39086,487139,66881,B
39087,177326,211668,A
39088,413454,226240,A
39089,293327,522099,B
39090,297318,398931,B
39091,533444,502660,B
39092,431568,542493,B
39093,557700,186794,A
39094,312339,134237,B
39095,382700,242643,B
39096,110606,288599,B
39097,417665,264576,A
39098,312530,163162,A
39099,487351,541912,A
39100,376861,107329,A
39101,542535,343264,B
39102,385525,450510,A
39103,105958,368558,A
39104,330081,299708,A
39105,230583,58885,A
39106,318692,215754,A
39107,558116,238282,A
39108,479203,360418,A
39109,517641,166743,A
39110,315853,479859,B
39111,56173,473815,A
39112,8310,360359,B
39113,172684,82035,A
39114,148985,63611,A
39115,181261,163657,B
39116,327617,403893,A
39117,236795,475824,A
39118,366883,544125,B
39119,326457,324029,B
39120,388614,407434,A
39121,394913,527252,B
39122,168337,310919,A
39123,490721,9191,A
39124,287605,90464,B
39125,118891,530941,B
39126,20997,281544,B
39127,81176,495214,A
39128,86517,444199,B
39129,521559,372370,B
39130,195025,148777,B
39131,313832,232559,A
39132,538779,13241,A
39133,437636,288334,B
39134,379474,436244,A
39135,258082,237227,A
39136,62615,525416,B
39137,524947,198580,A
39138,193089,317755,A
39139,465897,221362,A
39140,194950,298069,B
39141,452866,530745,A
39142,272627,389331,B
39143,386573,129633,A
39144,398350,383218,B
39145,321663,157274,A
39146,168660,363018,B
39147,441169,16941,A
39148,515051,102795,A
39149,45933,150270,A
39150,493298,83283,A
39151,33102,509164,B
39152,238223,76037,B
39153,292958,213717,B
39154,463655,352692,B
39155,315439,79912,A
39156,247821,342893,A
39157,117889,86212,B
39158,137261,36157,A
39159,312240,236295,B
39160,568729,567771,A
39161,501386,295043,B
39162,514615,200041,B
39163,267784,288617,A
39164,83121,268017,A
39165,357976,347692,A
39166,64744,373118,A
39167,367511,149969,B
39168,175159,415366,A
39169,534186,381015,A
39170,66039,348091,B
39171,384489,466321,A
39172,76183,78062,A
39173,32253,292858,A
39174,432872,418634,B
39175,546328,349504,A
39176,569877,262914,A
39177,372754,533396,B
39178,229150,404883,B
39179,67911,272220,B
39180,528064,279245,A
39181,80450,414954,A
39182,266899,451492,A
39183,8410,193863,A
39184,385392,239274,B
39185,85985,142359,B
39186,91148,417316,A
39187,237243,93361,B
39188,398150,258493,B
39189,460571,505409,B
39190,56577,549554,B
39191,93521,272060,A
39192,476719,443172,A
39193,562444,484473,A
39194,440396,47935,A
39195,474542,453917,A
39196,438532,517902,A
39197,391305,345590,A
39198,188417,235717,B
39199,439580,104354,B
39200,298585,275790,A
39201,224914,516748,A
39202,167865,519920,A
39203,203049,86763,A
39204,422279,169639,B
39205,393752,69690,A
39206,57960,356765,A
39207,391218,280587,A
39208,236900,330244,B
39209,191567,355559,B
39210,245442,294999,B
39211,199134,440876,B
39212,298456,456006,B
39213,483244,526695,B
39214,182145,535001,A
39215,44413,513394,A
39216,359283,255480,B
39217,154906,129436,B
39218,13391,521994,B
39219,270285,429363,A
39220,466428,540275,B
39221,416581,26262,A
39222,330307,52949,A
39223,432677,566292,B
39224,137614,53225,B
39225,342414,452023,A
39226,482998,550777,A
39227,319598,324234,B
39228,529987,465497,B
39229,81667,144483,B
39230,139209,138811,B
39231,44625,234551,A
39232,368079,165795,A
39233,319336,452416,B
39234,4982,527504,B
39235,126965,165290,A
39236,275746,533081,B
39237,521767,476779,B
39238,166297,128422,A
39239,221383,282922,A
39240,347220,482148,A
39241,368321,29775,A
39242,453949,29012,A
39243,95745,84608,A
39244,185543,395673,A
39245,46681,550374,A
39246,98554,56657,B
39247,24698,384937,A
39248,287727,495474,B
39249,339340,174039,B
39250,4392,82259,B
39251,1348,446453,B
39252,112257,213419,B
39253,437488,25490,A
39254,496647,502377,A
39255,40558,364326,A
39256,559325,226415,A
39257,28521,287804,B
39258,502251,459278,A
39259,205159,195885,B
39260,406309,372762,A
39261,467852,97480,A
39262,108289,97873,A
39263,256016,103997,A
39264,288172,207801,B
39265,99282,267622,B
39266,355205,557943,A
39267,118090,192743,A
39268,158968,303917,A
39269,502579,174871,B
39270,377778,568487,A
39271,357336,208747,B
39272,203505,125386,B
39273,384479,115282,A
39274,417965,142635,B
39275,21803,23078,A
39276,298356,217679,B
39277,409924,160997,A
39278,445067,159203,A
39279,91769,110797,B
39280,59180,231934,A
39281,79477,58358,A
39282,95695,482120,A
39283,265876,6877,A
39284,355927,152942,B
39285,193003,266185,A
39286,488869,130285,A
39287,483757,388358,B
39288,303158,395203,B
39289,221582,173239,B
39290,96168,346228,B
39291,537532,471286,A
39292,131417,383457,B
39293,551327,373587,A
39294,294674,356914,B
39295,471193,318173,B
39296,504907,432715,B
39297,166881,550645,B
39298,64929,214256,B
39299,336067,296580,A
39300,250131,286192,A
39301,152677,111378,A
39302,12511,354724,B
39303,126184,137308,B
39304,437615,361184,B
39305,435139,454023,B
39306,80469,83419,A
39307,99369,241556,A
39308,20481,493816,B
39309,380944,509038,B
39310,215581,459262,A
39311,552148,26812,A
39312,389090,131253,A
39313,432953,350990,B
39314,347837,266768,A
39315,361565,543427,B
39316,209772,150981,A
39317,466752,218240,B
39318,350140,107580,B
39319,81115,518190,A
39320,274283,94312,A
39321,379987,273048,A
39322,408411,241223,B
39323,147645,397945,B
39324,241835,537060,A
39325,390314,274221,A
39326,196492,462064,A
39327,466250,8565,A
39328,332679,317611,A
39329,318280,418438,A
39330,12640,398434,B
39331,443010,555839,B
39332,424151,83285,B
39333,435980,337756,B
39334,503121,1833,A
39335,421081,552350,A
39336,293217,486590,A
39337,479439,244063,B
39338,19289,348962,A
39339,205140,346457,A
39340,18495,337361,B
39341,158445,462602,B
39342,433587,305328,B
39343,551959,448311,A
39344,369572,392017,A
39345,206132,41497,A
39346,198160,435612,B
39347,271398,89192,B
39348,222431,457410,B
39349,452746,463670,B
39350,199288,74015,B
39351,290521,401720,B
39352,5702,80950,B
39353,113417,375372,A
39354,344748,274128,B
39355,441557,505779,B
39356,478267,221081,B
39357,461256,947,A
39358,294204,269407,A
39359,324674,120302,B
39360,256334,362423,B
39361,554813,275720,A
39362,487274,486372,A
39363,71586,552911,A
39364,558110,450795,B
39365,283110,452532,A
39366,351409,369603,B
39367,177712,445517,B
39368,233603,188250,B
39369,311308,216864,A
39370,524352,554138,A
39371,106281,422,A
39372,27820,326682,B
39373,514757,130251,A
39374,229265,534608,A
39375,546440,446276,A
39376,10221,406690,B
39377,317287,546481,A
39378,356307,350920,B
39379,133787,436195,B
39380,47129,211868,A
39381,440925,76340,A
39382,149940,414615,A
39383,447856,409286,B
39384,2191,338727,B
39385,70351,271115,B
39386,300654,150075,A
39387,34024,57887,B
39388,331594,347125,B
39389,146584,163995,B
39390,532360,276300,B
39391,430161,212774,A
39392,212890,241362,A
39393,76807,84122,B
39394,441514,65940,A
39395,235929,503139,B
39396,150626,377805,B
39397,293033,54980,B
39398,474444,358407,A
39399,50814,206881,A
39400,532649,456685,A
39401,40180,305872,B
39402,459644,211285,A
39403,126194,329563,A
39404,457662,449195,A
39405,150412,255024,A
39406,560948,353932,A
39407,513157,92461,A
39408,195495,111363,B
39409,229191,112493,B
39410,446145,297139,B
39411,23747,81492,B
39412,118129,32294,B
39413,564343,151606,B
39414,208189,558597,A
39415,288528,485023,B
39416,220355,263981,B
39417,220002,77753,B
39418,272433,630,A
39419,502716,455143,A
39420,255226,481994,B
39421,136123,515407,A
39422,549370,492849,A
39423,192465,12612,A
39424,271461,288405,B
39425,332295,67825,A
39426,3131,432318,B
39427,489274,229492,B
39428,503619,521687,A
39429,143233,184695,A
39430,46764,251919,B
39431,59884,346769,A
39432,195053,196979,B
39433,519027,324649,A
39434,301599,454458,A
39435,380442,377140,A
39436,209790,244315,A
39437,86449,567822,B
39438,93513,477674,B
39439,136688,86825,A
39440,398815,351901,A
39441,50964,157916,A
39442,151811,232683,B
39443,392189,127090,B
39444,256168,104809,B
39445,557676,149858,B
39446,40343,31826,A
39447,166841,17038,A
39448,569236,155952,A
39449,466111,498842,A
39450,343311,133511,B
39451,222798,513499,B
39452,467961,7299,A
39453,270631,197651,B
39454,202767,340789,B
39455,381681,241770,A
39456,305547,228346,A
39457,226209,152543,A
39458,356425,527882,B
39459,322687,290810,A
39460,339094,368979,B
39461,403487,556966,A
39462,98240,444142,A
39463,91202,122772,B
39464,70398,404374,B
39465,213158,100253,A
39466,144558,282331,A
39467,295382,180236,B
39468,422164,222622,B
39469,318271,103095,A
39470,174308,461800,A
39471,328806,69920,B
39472,534982,275876,B
39473,231666,125271,A
39474,331095,245467,A
39475,2888,256361,B
39476,454001,286599,A
39477,130556,161571,A
39478,518383,487171,B
39479,252135,320040,A
39480,33107,345224,A
39481,296892,218124,B
39482,433734,448017,A
39483,200433,240361,B
39484,263218,384910,A
39485,257665,47035,B
39486,306572,263628,A
39487,358727,531171,A
39488,299593,276611,A
39489,57082,491759,A
39490,121779,199554,B
39491,429098,114921,B
39492,170023,342047,A
39493,551298,78458,B
39494,299847,32568,A
39495,222544,118303,A
39496,505837,555916,B
39497,229687,314666,B
39498,330895,28218,A
39499,284597,499714,B
39500,306753,143523,A
39501,327886,439822,A
39502,357239,334227,A
39503,267176,508097,B
39504,279953,136342,A
39505,133164,76190,B
39506,139048,182720,B
39507,97548,107043,A
39508,425504,408720,B
39509,272341,323226,A
39510,343331,441928,A
39511,117152,503239,B
39512,147863,568262,A
39513,429488,213694,B
39514,413687,343215,B
39515,100004,436422,A
39516,199420,289394,A
39517,224270,85797,A
39518,335960,417268,A
39519,537678,351977,A
39520,243168,390307,A
39521,519040,250351,B
39522,185646,71839,A
39523,494701,334069,B
39524,231643,166637,A
39525,233088,208427,B
39526,268713,117233,A
39527,397409,27879,A
39528,201558,532367,A
39529,335427,481541,B
39530,264122,80402,B
39531,441251,341282,B
39532,13220,222070,B
39533,307117,339053,B
39534,196892,494340,B
39535,198716,468552,B
39536,39175,265031,B
39537,399170,404927,A
39538,167230,291051,A
39539,365241,523307,A
39540,101341,474810,A
39541,183651,462995,A
39542,450593,87904,B
39543,89712,255734,A
39544,392386,444557,A
39545,342191,144000,A
39546,469271,133543,B
39547,398993,7002,A
39548,549008,288306,B
39549,461640,485401,B
39550,54960,169163,A
39551,485076,209580,A
39552,535827,105032,A
39553,62008,457890,A
39554,539304,146355,A
39555,22556,304853,B
39556,135178,306067,B
39557,54370,489691,B
39558,319361,255658,A
39559,546964,25980,A
39560,502516,483117,B
39561,88388,69712,A
39562,449457,369811,B
39563,455540,439487,B
39564,159857,520217,A
39565,569472,490030,B
39566,543363,415039,B
39567,401580,127094,B
39568,461625,62704,B
39569,328412,320684,B
39570,474108,248261,B
39571,2984,24079,A
39572,487784,475892,A
39573,164190,220424,A
39574,511525,336200,A
39575,12815,378690,A
39576,321368,275436,B
39577,240567,64965,A
39578,143932,169109,A
39579,303504,333911,A
39580,152680,60270,A
39581,81923,510712,A
39582,457767,474105,A
39583,221647,266398,B
39584,78653,463525,B
39585,4959,100095,B
39586,48464,66600,A
39587,286711,261954,A
39588,34197,20843,A
39589,283448,458798,A
39590,115546,367607,A
39591,496820,452062,A
39592,331734,318204,B
39593,99762,467475,B
39594,145695,321791,A
39595,425321,512490,B
39596,276092,204917,B
39597,319132,506146,A
39598,279733,454167,B
39599,150845,506582,A
39600,336647,427812,A
39601,31411,406416,A
39602,23452,154984,B
39603,151940,294221,B
39604,136596,435552,A
39605,264552,532835,B
39606,485368,302459,B
39607,130733,305641,A
39608,64528,209790,A
39609,138086,70189,B
39610,108098,76875,A
39611,410583,441605,B
39612,94866,519673,B
39613,297081,45370,B
39614,220928,460798,B
39615,33898,276703,A
39616,163430,406209,A
39617,434463,154744,A
39618,170758,28610,A
39619,107580,290144,B
39620,388229,386745,B
39621,80313,532032,B
39622,144550,144446,B
39623,557139,132815,B
39624,454625,3735,A
39625,225612,53224,A
39626,466312,545223,B
39627,109255,280772,B
39628,332943,183851,B
39629,112209,116105,B
39630,351713,343675,B
39631,299962,52961,A
39632,503464,550124,B
39633,107346,6018,A
39634,271058,466670,A
39635,123369,64094,A
39636,449398,5966,A
39637,74187,124545,A
39638,224230,298764,A
39639,476374,485945,A
39640,528935,474409,B
39641,26234,122713,B
39642,324187,429189,B
39643,460344,379347,A
39644,371624,407302,B
39645,417505,170536,A
39646,48088,512683,B
39647,263190,429326,A
39648,51823,257429,A
39649,146852,234466,B
39650,249042,385993,A
39651,547745,374343,A
39652,302194,480069,B
39653,26835,401918,B
39654,433851,36321,B
39655,519386,217512,B
39656,145217,536746,B
39657,500508,334005,B
39658,51567,451922,A
39659,537697,160418,A
39660,109709,417356,A
39661,429783,398784,A
39662,397937,502161,B
39663,9350,505453,B
39664,496680,193859,A
39665,544437,323785,B
39666,192918,243821,A
39667,389195,397862,A
39668,59524,305680,B
39669,242476,430382,A
39670,526756,452712,A
39671,215818,512973,B
39672,467379,121684,B
39673,294948,283145,B
39674,466346,541258,B
39675,260510,326945,B
39676,532053,177171,A
39677,427150,164644,B
39678,465136,56067,B
39679,391438,356743,A
39680,27572,341256,B
39681,379588,289347,A
39682,328617,463291,B
39683,108631,70064,B
39684,226307,12838,B
39685,555210,16901,A
39686,324292,538367,A
39687,490185,185035,B
39688,72271,514632,A
39689,425542,258349,B
39690,23727,196268,A
39691,554730,189521,B
39692,523319,462321,B
39693,160815,366330,B
39694,388747,364903,A
39695,52434,267549,A
39696,25680,182862,B
39697,290013,222279,B
39698,192474,545954,B
39699,127158,251218,B
39700,116106,218101,A
39701,373395,173669,B
39702,403413,417863,A
39703,484113,65170,B
39704,502769,403996,A
39705,175746,238768,B
39706,206553,362056,A
39707,563309,93859,B
39708,366864,265880,A
39709,236786,397667,B
39710,219744,167970,A
39711,70070,201925,B
39712,183761,413790,A
39713,128263,389458,A
39714,205341,216836,A
39715,434656,69098,A
39716,85844,550504,A
39717,275858,180519,A
39718,297468,105170,A
39719,500437,516881,A
39720,393019,53426,A
39721,357431,30202,B
39722,188967,369058,A
39723,431680,211789,B
39724,260422,388945,A
39725,317313,20488,A
39726,472608,239997,A
39727,223919,383458,A
39728,429127,96501,B
39729,109460,246748,A
39730,198262,133465,A
39731,377096,520002,A
39732,438984,167027,B
39733,119737,160730,A
39734,318386,269570,A
39735,374264,543305,A
39736,344001,517229,B
39737,5556,391178,B
39738,372205,452669,B
39739,293129,276710,A
39740,429866,509642,A
39741,306783,546490,B
39742,346891,540945,A
39743,351921,214375,A
39744,44120,347609,A
39745,232643,235919,A
39746,374987,96181,A
39747,70844,124361,A
39748,475999,138125,A
39749,107956,540666,A
39750,114874,222274,A
39751,226610,518615,A
39752,414165,158808,B
39753,260826,409521,A
39754,376985,54632,A
39755,18751,308114,A
39756,241151,242667,B
39757,90448,58136,A
39758,54248,426786,A
39759,278110,203502,A
39760,292020,272734,A
39761,146190,526006,A
39762,448378,273807,B
39763,82038,206714,B
39764,457425,192279,B
39765,173024,129523,A
39766,385358,502775,B
39767,94985,52587,B
39768,34648,33208,B
39769,465051,238798,B
39770,20260,345611,B
39771,472513,317168,B
39772,304972,552237,A
39773,221440,226241,A
39774,413620,28546,A
39775,317635,7864,A
39776,108734,513553,B
39777,84185,85444,B
39778,443409,431531,B
39779,242701,493014,B
39780,340894,38454,A
39781,467110,110546,A
39782,17135,18077,A
39783,298043,136103,A
39784,168606,487363,B
39785,227307,218310,B
39786,295245,165726,A
39787,135919,116679,A
39788,135436,49969,A
39789,72421,525498,B
39790,130084,392095,A
39791,315774,395272,B
39792,321609,133617,A
39793,562682,442787,A
39794,353515,276228,B
39795,562337,550468,A
39796,350981,496496,A
39797,307559,102030,A
39798,86802,174487,A
39799,130328,249909,B
39800,184806,415358,B
39801,252031,184231,A
39802,129819,279466,A
39803,307580,29083,A
39804,185605,330435,B
39805,478947,391668,B
39806,302670,368301,A
39807,562709,385933,B
39808,72280,509086,B
39809,99879,410821,B
39810,353923,203412,A
39811,15154,233625,A
39812,178944,129182,A
39813,90926,78580,A
39814,295807,220477,A
39815,191273,486644,A
39816,171432,117635,A
39817,364326,6840,A
39818,347218,30654,A
39819,81782,219562,B
39820,325481,261720,A
39821,208924,144594,B
39822,196816,184481,B
39823,508128,517525,A
39824,399396,312796,B
39825,278377,845,B
39826,483678,352682,A
39827,32015,366728,A
39828,11279,295487,B
39829,484777,250001,B
39830,357671,58075,A
39831,119937,126286,B
39832,38975,308198,A
39833,397926,152884,B
39834,153780,415149,A
39835,20534,457455,B
39836,498516,3807,A
39837,289058,223978,A
39838,235767,273124,A
39839,353454,404402,B
39840,323091,411942,A
39841,198184,151874,A
39842,440041,213192,A
39843,310513,414274,B
39844,420051,297064,A
39845,128299,430255,A
39846,557468,543033,A
39847,521227,65513,A
39848,226916,91783,B
39849,355142,267093,A
39850,71408,327348,A
39851,152986,320805,B
